qrCode,buildingId,unitNumber,type,brandModel,status,المبنى,تاريخ أول تسجيل,تاريخ آخر زيارة,عدد الزيارات المسجلة,,,,,,,
SAD-106-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-106,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-106-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-106,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-106-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-106,غسالة,,,السعادة,,,,,,,,,,
SAD-106-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-106,ثلاجة,,,السعادة,,,,,,,,,,
SAD-201-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-201,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-201-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-201,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-201-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-201,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-201-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-201,غسالة,,,السعادة,,,,,,,,,,
SAD-201-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-201,ثلاجة,,,السعادة,,,,,,,,,,
SAD-202-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-202,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-202-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-202,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-202-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-202,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-202-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-202,غسالة,,,السعادة,,,,,,,,,,
SAD-202-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-202,ثلاجة,,,السعادة,,,,,,,,,,
SAD-203-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-203,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-203-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-203,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-203-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-203,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-203-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-203,غسالة,,,السعادة,,,,,,,,,,
SAD-203-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-203,ثلاجة,,,السعادة,,,,,,,,,,
SAD-204-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-204,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-204-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-204,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-204-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-204,غسالة,,,السعادة,,,,,,,,,,
SAD-204-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-204,ثلاجة,,,السعادة,,,,,,,,,,
SAD-205-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-205,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-205-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-205,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-205-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-205,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-205-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-205,غسالة,,,السعادة,,,,,,,,,,
SAD-205-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-205,ثلاجة,,,السعادة,,,,,,,,,,
SAD-206-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-206,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-206-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-206,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-206-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-206,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-206-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-206,غسالة,,,السعادة,,,,,,,,,,
SAD-206-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-206,ثلاجة,,,السعادة,,,,,,,,,,
SAD-301-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-301,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-301-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-301,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-301-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-301,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-301-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-301,غسالة,,,السعادة,,,,,,,,,,
SAD-301-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-301,ثلاجة,,,السعادة,,,,,,,,,,
SAD-302-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-302,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-302-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-302,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-302-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-302,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-302-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-302,غسالة,,,السعادة,,,,,,,,,,
SAD-302-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-302,ثلاجة,,,السعادة,,,,,,,,,,
SAD-303-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-303,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-303-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-303,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-303-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-303,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-303-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-303,غسالة,,,السعادة,,,,,,,,,,
SAD-303-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-303,ثلاجة,,,السعادة,,,,,,,,,,
SAD-304-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-304,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-304-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-304,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-304-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-304,غسالة,,,السعادة,,,,,,,,,,
SAD-304-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-304,ثلاجة,,,السعادة,,,,,,,,,,
SAD-305-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-305,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-305-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-305,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-305-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-305,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-305-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-305,غسالة,,,السعادة,,,,,,,,,,
SAD-305-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-305,ثلاجة,,,السعادة,,,,,,,,,,
SAD-306-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-306-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-306-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-306-AC-04,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-306-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,غسالة,,,السعادة,,,,,,,,,,
SAD-306-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-306,ثلاجة,,,السعادة,,,,,,,,,,
SAD-401-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-401,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-401-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-401,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-401-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-401,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-401-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-401,غسالة,,,السعادة,,,,,,,,,,
SAD-401-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-401,ثلاجة,,,السعادة,,,,,,,,,,
SAD-402-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-402,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-402-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-402,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-402-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-402,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-402-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-402,غسالة,,,السعادة,,,,,,,,,,
SAD-402-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-402,ثلاجة,,,السعادة,,,,,,,,,,
SAD-403-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-403,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-403-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-403,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-403-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-403,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-403-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-403,غسالة,,,السعادة,,,,,,,,,,
SAD-403-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-403,ثلاجة,,,السعادة,,,,,,,,,,
SAD-404-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-404,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-404-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-404,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-404-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-404,غسالة,,,السعادة,,,,,,,,,,
SAD-404-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-404,ثلاجة,,,السعادة,,,,,,,,,,
SAD-405-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-405,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-405-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-405,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-405-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-405,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-405-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-405,غسالة,,,السعادة,,,,,,,,,,
SAD-405-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-405,ثلاجة,,,السعادة,,,,,,,,,,
SAD-406-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-406-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-406-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-406-AC-04,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-406-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,غسالة,,,السعادة,,,,,,,,,,
SAD-406-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-406,ثلاجة,,,السعادة,,,,,,,,,,
SAD-501-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-501,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-501-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-501,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-501-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-501,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-501-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-501,غسالة,,,السعادة,,,,,,,,,,
SAD-501-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-501,ثلاجة,,,السعادة,,,,,,,,,,
SAD-502-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-502,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-502-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-502,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-502-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-502,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-502-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-502,غسالة,,,السعادة,,,,,,,,,,
SAD-502-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-502,ثلاجة,,,السعادة,,,,,,,,,,
SAD-503-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-503,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-503-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-503,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-503-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-503,غسالة,,,السعادة,,,,,,,,,,
SAD-503-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-503,ثلاجة,,,السعادة,,,,,,,,,,
SAD-504-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-504,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-504-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-504,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-504-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-504,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-504-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-504,غسالة,,,السعادة,,,,,,,,,,
SAD-504-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-504,ثلاجة,,,السعادة,,,,,,,,,,
SAD-505-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-505,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-505-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-505,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-505-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-505,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-505-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-505,غسالة,,,السعادة,,,,,,,,,,
SAD-505-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-505,ثلاجة,,,السعادة,,,,,,,,,,
SAD-506-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-506-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-506-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-506-AC-04,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-506-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,غسالة,,,السعادة,,,,,,,,,,
SAD-506-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-506,ثلاجة,,,السعادة,,,,,,,,,,
SAD-601-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-601,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-601-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-601,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-601-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-601,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-601-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-601,غسالة,,,السعادة,,,,,,,,,,
SAD-601-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-601,ثلاجة,,,السعادة,,,,,,,,,,
SAD-602-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-602,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-602-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-602,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-602-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-602,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-602-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-602,غسالة,,,السعادة,,,,,,,,,,
SAD-602-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-602,ثلاجة,,,السعادة,,,,,,,,,,
SAD-603-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-603,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-603-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-603,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-603-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-603,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-603-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-603,غسالة,,,السعادة,,,,,,,,,,
SAD-603-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-603,ثلاجة,,,السعادة,,,,,,,,,,
SAD-604-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-604,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-604-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-604,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-604-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-604,غسالة,,,السعادة,,,,,,,,,,
SAD-604-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-604,ثلاجة,,,السعادة,,,,,,,,,,
SAD-605-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-605,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-605-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-605,ثلاجة,,,السعادة,,,,,,,,,,
SAD-606-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-606,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-606-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-606,ثلاجة,,,السعادة,,,,,,,,,,
SAD-G01-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G01,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-G01-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G01,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-G01-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G01,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-G01-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G01,غسالة,,,السعادة,,,,,,,,,,
SAD-G01-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G01,ثلاجة,,,السعادة,,,,,,,,,,
SAD-G02-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G02,مكيف سبليت,,,السعادة,,,,,,,,,,
SAD-G02-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60,SAD-G02,ثلاجة,,,السعادة,,,,,,,,,,
SN-101-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-101,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-101-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-101,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-101-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-101,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-101-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-101,غسالة,,,السعادة نستو,,,,,,,,,,
SN-101-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-101,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-102-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-102,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-102-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-102,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-103-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-103,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-103-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-103,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-104-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-104,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-104-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-104,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-105-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-105,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-105-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-105,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-105-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-105,غسالة,,,السعادة نستو,,,,,,,,,,
SN-105-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-105,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-106-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-106,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-106-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-106,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-106-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-106,غسالة,,,السعادة نستو,,,,,,,,,,
SN-106-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-106,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-201-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-201,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-201-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-201,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-201-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-201,غسالة,,,السعادة نستو,,,,,,,,,,
SN-201-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-201,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-202-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-202,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-202-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-202,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-202-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-202,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-202-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-202,غسالة,,,السعادة نستو,,,,,,,,,,
SN-202-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-202,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-203-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-203,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-203-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-203,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-203-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-203,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-203-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-203,غسالة,,,السعادة نستو,,,,,,,,,,
SN-203-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-203,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-204-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-204,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-204-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-204,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-204-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-204,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-204-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-204,غسالة,,,السعادة نستو,,,,,,,,,,
SN-204-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-204,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-301-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-301,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-301-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-301,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-301-WM-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-301,غسالة,,,السعادة نستو,,,,,,,,,,
SN-301-RF-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-301,ثلاجة,,,السعادة نستو,,,,,,,,,,
SN-302-AC-01,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-302,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-302-AC-02,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-302,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
SN-302-AC-03,1c6d9e57-89fc-4121-af9e-03dafd483b60 نستو,SN-302,مكيف سبليت,,,السعادة نستو,,,,,,,,,,
